Id,Date,Transaction
98,3/11/2021,+499.71
99,4/6/2020,-548.6
100,4/5/2024,-617.95
101,9/3/2020,-594.84
102,1/1/2023,-320.98
103,5/9/2023,-881.05
104,9/5/2023,+676.59
105,9/4/2022,-884.4
106,4/10/2021,+178.66
107,5/5/2024,+655.72
108,2/17/2023,-536.85
109,9/12/2022,+403.5
110,3/4/2020,-317.5
111,4/4/2020,+169.6
112,10/3/2021,-52.7
113,8/9/2022,-7.79
114,3/19/2023,-438.55
115,5/6/2023,+787.08
116,4/15/2021,-982.81
117,6/11/2023,-94.63
118,8/2/2021,+982.6
119,10/18/2020,-944.76
120,2/9/2023,-215.65
121,1/3/2022,+40.23
122,6/11/2024,+600.68
123,2/8/2022,+466.27
124,8/15/2023,-252.23
125,2/10/2024,+166.74
126,2/11/2021,+965.01
127,3/16/2020,+206.89
128,11/10/2021,+839.43
129,4/19/2024,+174.05
130,3/10/2020,+329.61
131,8/1/2020,-851.31
132,7/16/2023,-695.73
133,6/13/2023,-541.3
134,6/8/2023,+986.53
135,10/6/2021,-340.11
136,9/18/2023,-489.44
137,10/18/2021,+700.29
138,1/2/2024,+503.32
139,7/14/2024,+626.31
140,8/14/2020,-980.93
141,2/18/2022,-203.36
142,2/6/2024,+844.11
143,4/6/2022,+400.95
144,7/18/2021,+405.71
145,3/16/2022,-668.28
146,7/13/2021,-849.82
147,2/6/2023,-711.63
148,5/10/2021,+906.96
149,11/10/2022,-296.64
150,10/15/2021,-166.39
151,7/13/2021,-958.11
152,2/15/2020,-837.97
153,5/15/2022,-350.96
154,1/13/2021,-471.07
155,3/5/2022,-496.79
156,9/16/2020,-807.24
157,1/8/2022,+394.4
158,10/10/2023,-520.47
159,9/4/2023,-486.25
160,5/7/2021,-841.71
161,7/2/2021,-412.29
162,11/7/2023,+31.32
163,5/18/2024,+332.28
164,3/14/2024,-940.6
165,3/11/2023,-454.36
166,1/7/2022,-423.68
167,9/1/2024,-912.76
168,9/11/2022,+838.86
169,11/8/2020,+214.41
170,4/10/2020,-688.18
171,10/6/2022,+128.98
172,5/9/2020,+630.77
173,3/4/2024,+93.14
174,11/10/2020,-943.89
175,5/19/2020,+917.66
176,8/8/2024,-101.9
177,8/13/2023,-317.1
178,1/19/2023,+138.16
179,3/14/2023,+768.18
180,1/2/2021,+276.88
181,11/12/2023,-948.69
182,10/14/2022,+317.37
183,5/1/2021,-942.91
184,9/17/2021,-624.46
185,6/2/2022,-297.3
186,1/11/2022,+355.55
187,1/16/2023,+174.23
188,5/18/2020,-946.22
189,7/10/2020,-435.47
190,11/4/2024,+194.33
191,3/14/2023,-807.47
192,2/3/2024,-607.22
193,2/8/2024,-750.57
194,2/7/2023,-235.26
195,7/8/2021,-632.19
196,8/13/2021,+480.46
197,7/13/2024,-956.39
198,7/5/2021,+62.2
199,3/11/2023,-846.95
200,3/7/2023,-690.48
201,5/13/2023,-816.64
202,11/2/2021,-72.74
203,2/13/2024,-155.08
204,1/14/2024,-241.29
205,9/8/2023,-300.37
206,6/15/2021,+343.71
207,3/7/2022,-777.8
208,10/13/2024,+767.13
209,6/10/2022,+428.51
210,5/9/2024,+666.28
211,6/10/2024,-513.4
212,4/6/2024,+137.83
213,4/12/2024,+927.38
214,3/18/2024,+812.74
215,3/18/2023,+281.95
216,6/3/2020,-182.77
217,3/17/2023,-63.99
218,11/4/2024,+183.72
219,2/11/2020,-235.17
220,4/16/2024,-165.38
221,5/19/2024,-595.26
222,7/1/2020,+77.42
223,8/8/2021,-134.66
224,3/13/2023,+482.01
225,2/15/2021,-671.67
226,5/5/2021,-159.7
227,9/9/2024,+629.75
228,2/10/2021,-974.76
229,2/5/2023,-46.28
230,7/9/2020,+496.95
231,9/11/2021,+521.0
232,2/14/2020,+285.42
233,2/3/2024,+429.89
234,1/17/2021,-8.91
235,8/19/2021,+260.05
236,8/15/2023,+764.86
237,11/1/2024,-559.24
238,7/6/2022,+311.91
239,9/6/2022,+109.39
240,9/3/2022,+667.76
241,10/15/2020,-573.13
242,7/15/2021,-597.42
243,8/15/2020,+98.58
244,8/1/2024,+806.98
245,4/2/2020,+344.62
246,6/6/2023,+603.66
247,7/19/2023,+961.18
248,5/19/2022,+653.03
249,4/18/2023,-802.82
250,8/7/2020,+889.28
251,1/2/2023,-263.97
252,4/3/2023,-759.02
253,11/1/2022,+329.44
254,11/17/2023,+531.54
255,9/16/2023,-741.9
256,3/6/2021,-829.95
257,3/7/2020,+145.53
258,5/10/2023,-585.29
259,5/9/2024,-470.29
260,9/10/2020,-750.86
261,2/4/2023,+157.89
262,10/19/2020,-261.14
263,11/3/2024,-942.17
264,10/8/2020,-515.65
265,2/1/2023,-514.95
266,2/13/2023,+67.04
267,3/8/2023,-446.9
268,9/9/2023,+580.71
269,11/9/2020,-799.67
270,6/18/2021,+139.28
271,10/11/2023,-795.35
272,6/7/2021,-261.55
273,1/11/2023,+60.08
274,4/8/2020,-553.08
275,1/9/2020,+619.58
276,8/13/2023,-890.95
277,10/1/2020,-312.1
278,9/12/2021,-755.22
279,6/18/2023,+528.35
280,8/4/2022,-793.21
281,2/5/2020,+734.46
282,6/12/2020,+76.46
283,7/10/2020,+614.38
284,6/6/2023,+20.97
285,9/13/2023,-109.85
286,9/4/2022,+234.03
287,7/2/2020,-524.39
288,5/7/2022,-402.57
289,3/15/2023,-892.76
290,7/1/2021,-16.3
291,3/17/2021,-882.59
292,11/18/2021,-467.35
293,11/19/2024,+826.55
294,1/13/2020,-489.89
295,4/6/2022,-175.76
296,9/7/2023,-662.38
297,6/11/2020,+756.83
298,5/9/2020,+674.25
299,8/15/2020,-419.98
300,5/18/2020,+210.35
301,11/14/2022,-645.49
302,8/1/2024,-588.3
303,7/18/2020,+821.13
304,11/1/2020,+854.34
305,7/8/2023,-395.16
306,10/11/2023,-760.95
307,8/15/2020,+151.1
308,5/6/2020,-679.31
309,11/17/2021,-942.5
310,9/10/2022,+479.37
311,2/16/2022,-663.27
312,7/12/2020,-203.98
313,6/15/2021,+942.14
314,10/17/2021,+863.9
315,4/8/2023,+15.09
316,4/13/2023,-84.99
317,11/11/2023,-739.32
318,4/5/2023,+829.8
319,10/13/2024,+56.19
320,5/8/2021,-390.83
321,8/17/2021,+158.94
322,9/15/2023,-225.85
323,4/15/2023,+469.96
324,9/1/2023,-647.84
325,1/18/2023,+506.1
326,9/9/2023,-650.65
327,7/15/2021,-624.21
328,1/2/2022,+707.44
329,6/18/2023,+167.71
330,10/5/2022,-546.57
331,9/17/2024,-996.52
332,8/15/2023,+609.42
333,11/19/2022,+319.12
334,9/3/2024,-686.12
335,6/13/2024,+629.02
336,8/18/2022,+121.4
337,7/1/2020,-849.95
338,2/16/2023,-911.79
339,5/15/2024,+182.3
340,4/18/2023,-203.09
341,10/13/2023,-172.08
342,10/6/2024,-308.66
343,5/4/2022,-748.19
344,5/19/2023,-390.26
345,9/1/2023,+667.83
346,1/1/2024,+959.83
347,8/8/2020,-956.69
348,2/13/2024,-993.51
349,2/16/2024,-28.08
350,5/14/2022,-818.3
351,2/4/2023,+328.72
352,4/11/2021,-373.88
353,3/8/2023,-107.19
354,8/1/2022,+161.87
355,7/5/2020,-276.75
356,10/4/2022,-381.12
357,6/10/2022,+809.38
358,11/16/2020,+121.03
359,9/9/2024,+835.86
360,3/4/2024,+141.95
361,10/14/2023,+742.21
362,7/7/2020,+879.74
363,3/14/2022,+941.46
364,11/11/2024,+672.0
365,5/9/2020,-777.88
366,3/5/2024,+364.71
367,7/15/2020,+922.23
368,11/11/2023,+790.14
369,10/9/2020,-551.59
370,10/1/2020,+638.83
371,9/7/2024,+142.11
372,11/8/2022,-542.73
373,5/9/2023,-760.34
374,8/5/2024,+800.58
375,6/14/2023,+542.42
376,10/12/2022,-961.52
377,4/18/2024,+93.22
378,11/8/2021,+679.73
379,4/13/2023,+388.41
380,8/15/2023,+10.21
381,2/11/2022,+841.9
382,1/14/2023,-231.48
383,7/12/2022,+834.24
384,2/8/2021,-74.19
385,10/5/2023,+555.1
386,4/15/2020,-928.13
387,5/17/2021,+867.94
388,9/13/2022,-680.03
389,2/12/2020,+672.3
390,3/8/2024,+933.47
391,3/15/2020,+485.18
392,5/19/2024,-673.74
393,3/8/2021,-391.37
394,11/16/2020,-230.13
395,4/6/2022,+95.19
396,8/2/2023,+986.27
397,1/19/2024,-461.9
398,6/16/2022,+645.33
399,3/12/2022,-677.46
400,5/12/2022,+558.02
401,1/5/2022,-950.72
402,5/17/2024,-654.53
403,6/16/2022,+110.64
404,2/9/2022,-456.14
405,8/16/2023,+310.19
406,1/5/2024,+961.99
407,8/12/2021,-574.73
408,9/2/2024,+735.51
409,3/5/2022,-75.04
410,8/2/2020,-770.56
411,9/15/2021,-730.84
412,10/11/2023,-296.68
413,2/14/2021,-36.38
414,9/9/2022,+831.77
415,5/10/2020,-470.71
416,8/8/2023,-545.0
417,9/16/2021,-117.2
418,8/5/2021,-756.96
419,11/11/2020,-50.44
420,6/3/2023,+792.92
421,1/4/2021,-566.33
422,1/9/2023,-251.57
423,1/2/2021,-972.93
424,8/18/2020,-260.63
425,1/12/2022,-651.22
426,2/1/2022,+226.53
427,5/12/2024,-235.67
428,10/14/2020,-314.66
429,5/18/2022,+939.46
430,6/5/2022,+813.36
431,3/19/2020,+259.15
432,2/6/2021,+474.28
433,1/9/2023,-793.02
434,11/19/2024,+918.37
435,9/12/2023,+606.68
436,4/13/2024,-717.83
437,11/17/2020,+107.92
438,9/17/2021,+403.64
439,5/9/2023,-690.39
440,1/5/2024,+797.3
441,3/5/2022,+819.53
442,10/15/2020,+770.55
443,8/13/2023,-962.96
444,4/5/2021,+69.21
445,1/14/2024,-289.62
446,3/12/2022,+584.25
447,5/19/2023,-952.46
448,3/15/2022,-193.83
449,5/4/2023,+267.57
450,1/15/2024,+494.25
451,4/18/2022,-890.45
452,4/7/2020,+197.48
453,5/1/2023,+354.84
454,1/1/2023,-755.86
455,10/9/2022,+30.02
456,2/13/2024,+436.56
457,9/8/2023,-55.59
458,8/13/2020,+150.99
459,1/12/2020,+859.85
460,5/16/2024,+975.01
461,1/18/2020,+358.85
462,1/2/2024,+874.02
463,10/2/2022,+80.92
464,4/4/2022,-829.64
465,9/8/2022,-426.82
466,3/8/2022,-740.97
467,9/18/2023,-798.65
468,7/12/2021,+298.41
469,10/3/2022,-409.51
470,7/10/2023,+538.23
471,2/16/2023,-946.24
472,11/9/2022,+950.27
473,3/10/2021,-762.11
474,4/6/2021,-381.53
475,11/11/2020,+368.39
476,3/10/2022,+976.71
477,6/16/2023,-752.83
478,4/12/2024,+238.82
479,11/1/2023,+148.76
480,4/17/2020,+472.33
481,5/2/2022,-568.07
482,10/6/2023,-416.38
483,9/3/2024,+692.0
484,4/4/2020,+992.53
485,6/5/2022,+587.01
486,7/9/2024,-949.95
487,8/1/2023,-987.61
488,1/9/2022,-290.35
489,8/9/2022,+162.43
490,3/19/2023,-299.27
491,7/12/2021,+455.0
492,11/2/2024,+89.53
493,9/4/2020,+322.92
494,5/10/2024,+956.97
495,11/10/2023,+259.7
496,10/5/2021,-242.08
497,7/15/2024,-514.36
498,10/17/2020,-143.26
499,2/4/2021,+375.88
500,10/1/2020,+36.97
501,7/14/2023,+32.58
502,5/19/2022,-940.62
503,6/5/2022,+552.27
504,10/1/2021,-924.65
505,5/1/2022,-456.36
506,4/7/2020,-991.78
507,10/1/2022,-734.29
508,11/15/2021,+815.28
509,1/14/2024,-707.19
510,2/1/2021,+365.58
511,9/13/2020,+197.68
512,5/6/2024,+748.11
513,2/18/2023,+470.6
514,4/19/2024,-364.42
515,5/4/2022,-427.8
516,2/14/2021,-872.81
517,9/10/2024,+870.96
518,4/1/2021,-787.67
519,1/8/2024,+398.62
520,5/6/2022,+639.81
521,4/17/2022,-423.24
522,5/11/2020,-550.29
523,8/1/2023,+592.54
524,10/4/2023,-525.96
525,7/4/2024,-742.12
526,11/13/2023,-193.47
527,4/18/2022,-946.64
528,10/10/2022,+189.86
529,8/11/2021,+274.3
530,10/4/2021,-876.76
531,1/9/2021,-675.21
532,6/10/2020,-804.04
533,6/11/2023,-964.46
534,10/8/2023,-311.0
535,5/9/2022,-358.28
536,2/15/2022,+785.19
537,8/15/2020,-16.63
538,5/3/2024,-147.11
539,1/4/2022,+454.46
540,1/1/2021,+962.45
541,3/5/2024,-238.11
542,2/10/2024,-265.14
543,4/12/2024,+249.79
544,11/5/2022,-802.74
545,1/6/2023,-66.93
546,6/9/2023,-760.2
547,5/12/2022,+995.98
548,10/4/2022,+173.87
549,7/7/2023,+755.35
550,8/16/2022,+876.61
551,4/14/2023,+57.46
552,3/16/2020,-537.07
553,7/7/2022,+854.79
554,3/15/2022,+500.39
555,6/6/2023,-720.81
556,5/16/2022,+472.2
557,2/2/2020,+193.49
558,5/11/2024,-792.63
559,4/3/2021,-926.84
560,3/7/2024,+440.21
561,6/13/2024,+683.12
562,7/7/2020,-382.01
563,1/16/2022,-67.77
564,2/19/2024,+716.84
565,7/6/2020,-11.09
566,2/5/2020,+387.06
567,9/17/2023,-524.79
568,7/16/2024,-259.55
569,4/6/2021,-319.51
570,9/16/2024,-593.71
571,10/8/2022,-221.33
572,11/2/2020,-595.82
573,7/10/2021,+589.5
574,10/4/2022,-367.28
575,1/9/2024,-104.49
576,1/9/2024,-544.92
577,6/5/2021,+871.67
578,2/9/2022,+991.82
579,5/19/2023,-534.18
580,8/12/2020,-158.88
581,10/9/2022,-985.56
582,6/3/2022,+734.43
583,8/14/2020,+988.85
584,10/5/2020,+845.39
585,7/8/2020,-803.94
586,9/3/2023,+341.0
587,8/1/2022,+224.31
588,8/1/2024,+122.76
589,6/8/2024,+646.44
590,1/7/2024,-898.02
591,8/18/2024,-906.01
592,2/11/2023,-393.64
593,1/7/2020,-492.17
594,6/4/2020,-680.18
595,4/18/2021,-417.65
596,11/5/2024,+878.22
597,10/16/2023,+143.09
598,10/11/2024,+725.36
599,3/3/2024,+421.13
600,2/16/2021,+576.94
601,8/11/2021,-625.18
602,8/15/2023,+750.49
603,1/18/2023,+692.41
604,11/7/2022,+363.66
605,4/19/2021,+92.83
606,8/15/2021,-329.21
607,9/17/2024,-757.9
608,5/14/2022,+168.63
609,3/8/2023,+757.17
610,3/14/2023,-995.7
611,5/11/2020,-997.6
612,2/11/2022,+160.43
613,1/8/2022,-276.55
614,1/6/2020,-633.47
615,1/10/2020,-237.56
616,7/3/2024,-415.61
617,5/11/2024,-580.71
618,7/3/2023,-998.56
619,4/15/2021,+150.72
620,6/10/2020,-751.45
621,9/6/2020,+476.26
622,7/18/2022,-443.52
623,5/11/2021,+286.88
624,6/18/2021,-589.95
625,10/18/2024,-235.86
626,11/6/2020,-542.29
627,6/11/2021,-771.13
628,9/10/2021,+251.62
629,6/19/2021,-832.46
630,10/4/2021,+555.31
631,3/7/2021,+118.23
632,2/12/2024,+601.8
633,7/3/2022,+10.5
634,5/19/2021,-862.61
635,3/12/2024,+651.37
636,2/13/2020,-325.63
637,11/19/2021,+112.54
638,4/19/2024,+695.05
639,10/19/2021,-939.11
640,7/5/2021,-344.75
641,5/13/2024,+896.24
642,7/15/2023,+864.14
643,1/4/2024,+148.84
644,4/6/2022,+206.76
645,5/1/2024,+296.61
646,9/7/2022,-254.73
647,7/8/2023,-34.07
648,11/12/2020,+858.59
649,11/8/2024,-202.4
650,7/4/2020,+853.51
651,11/17/2020,-429.93
652,8/19/2023,+284.77
653,1/3/2020,+694.56
654,6/9/2020,+768.83
655,5/2/2022,-520.96
656,11/8/2023,-873.57
657,1/14/2023,-814.55
658,6/10/2020,-536.77
659,1/8/2022,-133.24
660,1/6/2024,+596.15
661,5/5/2021,-918.47
662,6/9/2020,+548.55
663,2/11/2023,-842.68
664,7/15/2024,-957.46
665,8/1/2022,+982.31
666,10/13/2020,+997.16
667,5/15/2023,+362.75
668,2/7/2020,-193.66
669,3/2/2022,-900.01
670,4/10/2021,+520.63
671,9/3/2022,+392.69
672,5/19/2024,+206.09
673,11/11/2024,-240.15
674,8/15/2021,+68.74
675,2/12/2023,+643.97
676,6/10/2024,-387.51
677,5/2/2023,+939.7
678,5/13/2020,-139.31
679,9/17/2024,+645.71
680,4/6/2021,-903.4
681,4/10/2024,-97.65
682,5/2/2023,-227.17
683,7/19/2021,+225.0
684,7/15/2023,-610.63
685,5/3/2024,+785.3
686,5/3/2023,+805.64
687,5/8/2022,-235.21
688,9/4/2021,+314.45
689,11/3/2023,+941.37
690,2/18/2020,-866.51
691,5/4/2024,-86.85
692,4/2/2020,-391.34
693,7/10/2021,-29.15
694,3/12/2020,+170.33
695,7/15/2021,-621.59
696,7/16/2022,+819.41
697,5/17/2024,+211.2
698,11/5/2020,+159.73
699,5/1/2022,+179.27
700,8/19/2024,-420.94
701,5/9/2024,+679.43
702,11/7/2024,+798.19
703,9/19/2021,-559.36
704,3/17/2020,-913.86
705,1/6/2023,-662.53
706,5/17/2021,+341.94
707,4/7/2021,-322.42
708,3/1/2022,+835.56
709,5/16/2022,-916.87
710,7/10/2022,+897.8
711,3/17/2021,+58.23
712,2/7/2024,-153.13
713,6/14/2023,+125.45
714,2/19/2023,+979.08
715,3/2/2024,+354.65
716,8/12/2020,+578.92
717,9/7/2020,+595.99
718,2/14/2023,+564.8
719,8/4/2022,+12.49
720,3/8/2021,+602.81
721,10/9/2024,+907.47
722,2/16/2023,+608.74
723,7/8/2022,+575.69
724,6/13/2024,+297.38
725,11/1/2022,-504.82
726,1/10/2021,+741.46
727,5/11/2023,+230.66
728,6/16/2020,-876.59
729,2/4/2020,+386.91
730,8/6/2021,+97.43
731,7/3/2020,+832.9
732,2/7/2020,+675.65
733,8/3/2020,-116.63
734,9/8/2024,-961.12
735,9/2/2023,-874.06
736,9/9/2020,-321.62
737,4/4/2024,-859.57
738,8/8/2024,+893.44
739,1/5/2023,-123.21
740,11/6/2023,+766.09
741,6/3/2021,+291.83
742,4/13/2024,+131.85
743,7/10/2021,+271.82
744,2/4/2023,+683.0
745,7/19/2020,+40.34
746,2/13/2024,+987.71
747,1/16/2022,-482.9
748,8/3/2022,+364.67
749,3/10/2023,+576.08
750,11/1/2024,-153.15
751,4/17/2022,+451.09
752,6/13/2024,-827.18
753,8/15/2024,+488.75
754,5/18/2023,+122.46
755,9/11/2020,+126.13
756,4/4/2024,+459.25
757,9/8/2022,-320.16
758,7/2/2023,-713.7
759,7/12/2023,-645.64
760,3/11/2024,+563.97
761,9/16/2020,+876.54
762,11/9/2022,-133.52
763,6/18/2022,-573.9
764,5/14/2022,+587.16
765,3/6/2023,+155.93
766,8/18/2024,+478.58
767,1/14/2023,-581.88
768,6/17/2021,+399.65
769,2/7/2024,+601.28
770,11/14/2024,-911.59
771,11/5/2022,+516.16
772,10/13/2020,-212.6
773,2/19/2022,-974.14
774,8/1/2021,-800.27
775,10/15/2021,+906.88
776,2/5/2023,+395.33
777,9/15/2023,-660.36
778,6/3/2024,+637.68
779,4/9/2020,+891.54
780,2/18/2022,-590.85
781,5/19/2024,-494.01
782,3/15/2024,+260.35
783,1/17/2020,-541.64
784,6/7/2022,+801.45
785,11/14/2024,-22.53
786,7/5/2021,-774.2
787,10/5/2020,-551.42
788,9/17/2021,+966.41
789,7/14/2022,-363.77
790,7/5/2023,+617.11
791,5/13/2024,-289.03
792,7/17/2024,-552.15
793,2/11/2021,-930.74
794,4/18/2021,-75.48
795,7/14/2024,-881.24
796,2/13/2024,+283.52
797,10/15/2023,-269.86
798,7/14/2023,+610.7
799,11/17/2021,-743.43
800,7/13/2020,+507.49
801,3/6/2024,-155.86
802,4/8/2024,+833.53
803,11/18/2022,-773.25
804,5/18/2021,+620.87
805,3/17/2020,-769.37
806,7/17/2022,+438.0
807,4/8/2020,+276.43
808,6/10/2024,-356.99
809,6/3/2020,-370.32
810,3/11/2021,+66.25
811,11/14/2022,-715.76
812,8/4/2022,+592.34
813,2/1/2020,-147.08
814,2/4/2021,+131.52
815,5/8/2022,+898.26
816,8/11/2023,+843.16
817,6/12/2021,-243.84
818,8/18/2022,+541.96
819,5/12/2020,-33.05
820,5/9/2024,-984.4
821,1/17/2021,+8.83
822,8/15/2023,+251.23
823,7/4/2022,+197.96
824,8/2/2020,+30.51
825,2/7/2023,-38.2
826,1/3/2022,+997.95
827,6/16/2021,-199.53
828,9/17/2024,+709.68
829,4/9/2021,-966.24
830,4/19/2022,+296.97
831,6/15/2020,+741.28
832,7/5/2023,+184.17
833,1/13/2023,-761.06
834,6/19/2021,-726.57
835,1/15/2023,+300.49
836,11/8/2020,-193.56
837,2/1/2020,-64.7
838,6/6/2021,+522.46
839,6/17/2023,+872.83
840,5/19/2024,+110.52
841,1/17/2020,+115.55
842,10/14/2024,-549.85
843,6/14/2021,-164.01
844,11/8/2024,-801.75
845,11/3/2020,-524.83
846,11/8/2020,+247.29
847,6/6/2022,-653.11
848,10/8/2020,-668.42
849,2/14/2024,+542.39
850,1/19/2022,+340.09
851,11/1/2024,+560.07
852,4/6/2023,+258.07
853,8/6/2024,-186.32
854,5/19/2024,-135.04
855,3/8/2021,-756.8
856,7/11/2020,-107.9
857,3/12/2020,-600.85
858,6/5/2022,+382.49
859,4/18/2024,-115.69
860,5/8/2021,+364.86
861,10/18/2021,-236.09
862,5/5/2022,-863.51
863,4/1/2022,+974.29
864,6/11/2024,+182.95
865,5/17/2020,-287.41
866,9/6/2023,-130.89
867,4/15/2023,-924.71
868,11/9/2023,+368.75
869,5/13/2020,-810.63
870,10/16/2022,-568.06
871,9/3/2021,+638.67
872,9/15/2023,+243.37
873,7/2/2023,+46.12
874,4/11/2022,+579.57
875,6/7/2024,-224.25
876,3/19/2020,+779.79
877,6/11/2023,+961.33
878,10/16/2021,-32.91
879,5/8/2023,-252.93
880,8/4/2022,+936.03
881,9/3/2024,+145.16
882,3/15/2020,+830.19
883,5/8/2023,+767.01
884,9/9/2021,+395.04
885,6/11/2020,+784.53
886,9/2/2023,+587.33
887,5/18/2020,-695.77
888,8/15/2023,+983.04
889,2/9/2021,+488.47
890,2/12/2024,+549.59
891,3/8/2023,+356.81
892,2/11/2022,+58.22
893,3/6/2023,-778.72
894,4/5/2024,+652.39
895,2/8/2020,-551.77
896,8/7/2022,+330.04
897,1/4/2020,-899.81
898,4/15/2021,-444.27
899,3/13/2022,+259.94
900,11/4/2023,-357.89
901,7/13/2022,+578.19
902,6/15/2023,+891.76
903,9/19/2020,+804.59
904,4/15/2023,-922.75
905,3/8/2021,-995.44
906,7/3/2021,+139.27
907,4/2/2022,+962.34
908,5/4/2022,-794.77
909,5/2/2024,-108.4
910,3/9/2022,-769.44
911,10/6/2020,+656.58
912,1/19/2020,+443.34
913,5/7/2020,+331.03
914,4/7/2023,+568.81
915,3/12/2024,+334.93
916,9/3/2023,+548.39
917,7/18/2021,-15.06
918,8/12/2024,-531.31
919,5/16/2024,-970.89
920,3/4/2023,+290.26
921,4/2/2020,-734.54
922,10/6/2022,-170.18
923,1/4/2024,-718.3
924,4/11/2022,+7.78
925,1/2/2023,+739.08
926,6/19/2023,+672.5
927,1/18/2023,-285.42
928,11/15/2024,-975.98
929,7/2/2023,-883.58
930,6/6/2021,+186.56
931,9/15/2024,+87.35
932,8/16/2023,-318.65
933,1/4/2024,-335.16
934,7/12/2024,-54.1
935,1/7/2021,+915.62
936,7/18/2024,+791.54
937,6/7/2020,+899.65
938,7/18/2023,-273.15
939,5/1/2022,+764.47
940,4/7/2022,+755.52
941,10/18/2024,+715.49
942,5/9/2024,-166.44
943,8/3/2024,-298.71
944,11/13/2020,-787.38
945,4/8/2021,+143.72
946,9/6/2021,-613.04
947,9/17/2022,+689.38
948,3/14/2021,+907.15
949,4/9/2024,+167.73
950,10/9/2024,+231.79
951,2/1/2023,-341.23
952,1/12/2022,+41.79
953,7/14/2023,-904.65
954,10/16/2022,+704.84
955,4/14/2022,+839.74
956,4/6/2021,+763.98
957,9/14/2022,-198.44
958,9/2/2024,+784.8
959,10/5/2021,-544.67
960,11/12/2024,+135.18
961,7/19/2022,-952.4
962,6/4/2023,+838.26
963,11/11/2022,-533.58
964,8/19/2021,+56.85
965,7/5/2022,-477.5
966,1/17/2024,+317.23
967,11/17/2022,+924.81
968,8/9/2020,+290.45
969,7/7/2021,-411.19
970,3/9/2023,-388.35
971,8/5/2021,+743.67
972,3/19/2024,-72.57
973,5/5/2024,+475.06
974,9/3/2022,+937.71
975,5/16/2023,-428.02
976,2/9/2020,-753.14
977,7/19/2024,+557.19
978,5/11/2023,-166.83
979,6/13/2024,-784.58
980,11/6/2021,-969.56
981,5/5/2024,-157.71
982,2/18/2020,-988.92
983,10/4/2023,-395.3
984,9/15/2021,+781.99
985,4/2/2021,-210.87
986,5/6/2023,+556.9
987,11/12/2023,-842.56
988,10/3/2020,+262.85
989,7/5/2024,+422.35
990,6/5/2021,-67.84
991,2/19/2021,-7.67
992,7/14/2023,-537.12
993,11/17/2020,+161.82
994,11/6/2023,+397.89
995,11/7/2024,-619.56
996,6/2/2024,-57.67
997,4/6/2022,+137.18
