Id,Date,Transaction
361,6/19/2024,+513.88
362,7/17/2022,-419.4
363,4/4/2022,+851.78
364,8/14/2023,+971.05
365,9/10/2021,-795.31
366,4/9/2024,+520.03
367,8/15/2021,-296.53
368,3/8/2022,-411.55
369,10/9/2024,+208.83
370,8/2/2021,-643.87
371,11/8/2023,+180.1
372,5/18/2020,+124.52
373,5/17/2021,-699.17
374,11/17/2021,-447.94
375,3/5/2024,+357.85
376,9/9/2023,-19.8
377,4/19/2023,-969.37
378,2/8/2024,-298.65
379,5/16/2021,-647.79
380,8/15/2022,+851.56
381,2/18/2022,-969.65
382,11/10/2023,-953.0
383,2/15/2024,-214.18
384,11/3/2024,-798.99
385,10/9/2023,+329.31
386,7/9/2021,-515.94
387,7/1/2020,+714.63
388,2/12/2023,-111.49
389,4/3/2022,+846.55
390,7/6/2022,-306.28
391,9/14/2021,-832.96
392,3/5/2023,+725.63
393,1/2/2021,-551.52
394,7/17/2020,+328.6
395,8/13/2021,-399.9
396,5/19/2020,-408.43
397,11/5/2023,-141.52
398,8/8/2022,-145.72
399,1/3/2021,+427.03
400,6/13/2021,+331.21
401,8/17/2022,+12.8
402,11/15/2021,-46.75
403,6/9/2022,+640.49
404,9/8/2022,-607.16
405,2/15/2024,+204.86
406,7/15/2020,-646.84
407,5/3/2022,-677.14
408,7/9/2023,+684.67
409,9/2/2021,-866.09
410,8/13/2023,-892.01
411,2/16/2022,-718.77
412,7/18/2020,-310.52
413,4/7/2024,+372.0
414,8/19/2020,+816.57
415,3/6/2021,-598.72
416,9/11/2024,-785.08
417,4/8/2022,-452.5
418,1/1/2021,-549.34
419,2/10/2024,+82.85
420,10/6/2020,-479.56
421,2/5/2023,+17.29
422,10/8/2021,+371.49
423,4/14/2023,+948.72
424,4/1/2021,-642.5
425,7/7/2022,+236.08
426,10/4/2022,-263.55
427,11/11/2020,+170.99
428,1/6/2021,+538.28
429,10/15/2024,+807.94
430,2/10/2023,-239.89
431,2/2/2024,-0.7
432,1/14/2020,-256.19
433,11/9/2022,+102.41
434,8/3/2024,-280.76
435,2/17/2020,+697.43
436,2/6/2020,-710.47
437,3/17/2021,+259.2
438,3/14/2021,-412.74
439,3/10/2022,+653.81
440,7/14/2020,-929.23
441,9/17/2024,+234.15
442,7/2/2024,-739.38
443,11/16/2020,+554.2
444,2/2/2024,+933.11
445,7/4/2020,-626.2
446,10/16/2024,+722.29
447,3/19/2023,-998.29
448,8/11/2020,-935.85
449,1/5/2022,+499.35
450,1/12/2023,+314.51
451,10/1/2020,+140.05
452,4/2/2023,+704.46
453,11/2/2022,-756.16
454,1/2/2020,+669.31
455,10/17/2022,+131.03
456,10/12/2021,+153.07
457,6/17/2023,-788.49
458,2/4/2021,-404.36
459,4/6/2023,-82.59
460,2/7/2021,+137.99
461,9/10/2023,-664.42
462,5/3/2024,-988.16
463,4/15/2023,+525.52
464,11/12/2021,-332.45
465,5/10/2020,-395.26
466,4/19/2022,+903.79
467,5/10/2024,+737.58
468,8/19/2021,+888.4
469,11/16/2023,+55.85
470,1/8/2023,+571.32
471,9/18/2020,+334.51
472,10/8/2020,-861.19
473,9/5/2022,+615.83
474,3/18/2020,+636.47
475,6/10/2024,-885.17
476,1/9/2022,+923.18
477,1/12/2023,+261.48
478,11/17/2021,-813.43
479,8/9/2022,+911.51
480,5/16/2022,-256.16
481,2/6/2023,+852.68
482,6/8/2024,+720.16
483,8/11/2021,-898.15
484,11/18/2021,-473.64
485,7/16/2024,+982.98
486,5/18/2024,+226.02
487,5/17/2022,+544.0
488,9/18/2022,+12.5
489,7/13/2021,-370.2
490,1/16/2020,+69.32
491,1/8/2022,-997.91
492,4/9/2020,+989.42
493,11/10/2021,-20.32
494,2/6/2024,-27.14
495,8/15/2021,-392.48
496,10/7/2022,+218.26
497,9/7/2022,+306.24
498,10/4/2023,-890.22
499,5/5/2020,-498.88
500,6/7/2023,-938.85
501,9/6/2023,+917.12
502,8/17/2023,+442.83
503,5/8/2022,+577.68
504,4/4/2020,-655.18
505,6/15/2022,+511.99
506,5/8/2020,-875.97
507,11/18/2021,+765.19
508,8/4/2023,-487.83
509,4/14/2023,-272.07
510,9/15/2020,-136.34
511,6/14/2020,-962.77
512,5/1/2023,+131.15
513,7/2/2021,-262.09
514,9/16/2022,-268.16
515,3/14/2024,+165.54
516,6/3/2023,+310.78
517,4/15/2024,-797.56
518,11/10/2024,-348.25
519,8/5/2020,-723.33
520,5/3/2024,+525.87
521,11/6/2024,-857.01
522,3/12/2022,-256.55
523,3/18/2024,-98.24
524,4/5/2022,-268.72
525,3/7/2022,+684.24
526,10/9/2020,+447.31
527,7/17/2022,-826.92
528,4/11/2021,-500.19
529,9/2/2021,+939.79
530,5/17/2022,+939.06
531,4/7/2024,+429.93
532,9/10/2022,-938.25
533,4/5/2024,+324.61
534,5/15/2020,-112.51
535,6/7/2022,+840.03
536,1/19/2020,+151.96
537,9/17/2024,+373.04
538,5/11/2021,+395.36
539,2/7/2024,+848.15
540,2/16/2020,+803.86
541,7/4/2021,+83.97
542,9/2/2021,+240.84
543,8/16/2022,-686.95
544,11/9/2021,-808.04
545,9/13/2022,+683.49
546,10/17/2021,+170.79
547,11/18/2024,+105.0
548,2/7/2024,+578.17
549,4/12/2024,-732.06
550,4/19/2024,-987.71
551,10/5/2024,-506.01
552,1/9/2024,-851.22
553,10/17/2020,-606.4
554,6/18/2023,+564.27
555,1/15/2024,+655.89
556,6/5/2024,+214.82
557,11/13/2022,+678.43
558,11/13/2024,+542.23
559,4/6/2021,+875.96
560,7/16/2022,-922.07
561,8/14/2022,+628.97
562,1/3/2022,+971.31
563,9/16/2021,+418.55
564,3/19/2021,+507.75
565,5/10/2024,+545.29
566,4/5/2023,+266.75
567,5/3/2024,-425.79
568,7/4/2020,-604.17
569,6/1/2023,+337.02
570,4/14/2020,-444.68
571,9/18/2020,-519.94
572,5/8/2022,-433.15
573,5/11/2021,+777.92
574,4/1/2021,-878.54
575,9/9/2020,+354.69
576,2/7/2022,+728.83
577,10/3/2021,+826.06
578,1/16/2022,+885.52
579,9/14/2022,-807.52
580,8/1/2024,-51.92
581,3/3/2021,-562.82
582,4/15/2024,-311.36
583,6/16/2022,+295.14
584,10/7/2020,+6.52
585,8/1/2022,+518.38
586,10/19/2023,+235.09
587,2/8/2024,-245.98
588,3/17/2021,+913.55
589,11/11/2024,+543.62
590,8/12/2022,-512.92
591,5/16/2024,-177.36
592,11/7/2023,-109.23
593,6/10/2020,+331.54
594,3/18/2021,+142.59
595,11/9/2021,+121.15
596,7/2/2024,-523.25
597,8/1/2024,-646.95
598,9/8/2021,-155.3
599,10/1/2023,+174.86
600,10/13/2023,+908.23
601,5/7/2024,+763.7
602,4/10/2021,-329.03
603,7/13/2020,-785.64
604,3/5/2020,-866.47
605,5/5/2022,-587.17
606,3/17/2022,-327.86
607,8/14/2023,-929.09
608,5/18/2024,+857.37
609,6/11/2023,-945.48
610,3/10/2021,-69.33
611,2/15/2021,+165.9
612,7/6/2020,+968.88
613,5/9/2020,+899.51
614,10/16/2020,-274.89
615,8/7/2022,+105.18
616,11/13/2022,+920.85
617,10/9/2021,-601.4
618,3/6/2023,-339.96
619,11/8/2021,+384.04
620,9/3/2024,+619.81
621,2/9/2023,-656.08
622,4/4/2022,-27.65
623,5/19/2024,-201.5
624,7/1/2023,-771.4
625,5/10/2020,-864.66
626,10/1/2023,+304.09
627,4/6/2021,-553.86
628,7/6/2023,-702.47
629,5/2/2020,+305.94
630,9/5/2024,+308.18
631,4/11/2023,+438.45
632,2/19/2021,-813.95
633,10/15/2021,-648.67
634,5/16/2020,+22.8
635,10/9/2023,+424.54
636,3/9/2023,+110.51
637,1/6/2024,+488.23
638,6/2/2023,-586.89
639,6/18/2020,-476.69
640,3/1/2024,-477.39
641,9/3/2023,-873.77
642,2/9/2023,+605.88
643,7/5/2024,-149.31
644,5/3/2020,-124.53
645,3/7/2020,+314.45
646,7/11/2022,+690.69
647,1/14/2023,+374.07
648,6/19/2020,+743.4
649,7/3/2020,+980.17
650,3/7/2020,+962.81
651,2/15/2020,+912.95
652,8/9/2021,+329.76
653,8/13/2020,-578.27
654,8/19/2022,-352.38
655,9/5/2024,+967.44
656,4/5/2021,+580.49
657,9/17/2024,-201.63
658,4/9/2022,+74.22
659,5/16/2020,-180.03
660,11/16/2021,+782.71
661,7/12/2020,+469.85
662,4/8/2021,+237.45
663,2/15/2022,-337.42
664,1/2/2024,-679.82
665,6/19/2020,+36.91
666,4/14/2021,+815.13
667,7/10/2024,-18.24
668,1/6/2022,+570.58
669,11/6/2021,+320.93
670,8/10/2020,+614.3
671,3/10/2020,-773.36
672,6/9/2024,+906.92
673,4/15/2021,-873.32
674,7/10/2021,+996.6
675,10/19/2020,-667.1
676,10/9/2021,-916.02
677,1/19/2022,+447.39
678,2/14/2020,+33.26
679,10/19/2023,+553.61
680,6/14/2020,-683.55
681,3/12/2021,+281.27
682,5/1/2023,+675.24
683,9/17/2024,+587.16
684,8/4/2022,-538.54
685,4/6/2020,-269.74
686,4/19/2022,+191.52
687,5/8/2020,+106.8
688,11/10/2020,-807.53
689,1/11/2020,-704.52
690,11/17/2023,-794.43
691,7/9/2020,+420.78
692,3/10/2022,-297.53
693,8/17/2023,-278.38
694,11/6/2021,-938.19
695,10/2/2024,+397.44
696,3/8/2023,-543.94
697,6/14/2021,+972.51
698,5/9/2021,+585.84
699,5/4/2020,+660.18
700,8/8/2021,+319.21
701,9/9/2022,-979.58
702,9/5/2023,+868.54
703,9/5/2021,+956.9
704,4/10/2022,+795.46
705,5/11/2020,-385.54
706,5/13/2023,-570.43
707,11/15/2024,+334.02
708,2/19/2023,+692.85
709,2/19/2021,-367.15
710,11/14/2020,+239.41
711,3/18/2020,+342.48
712,7/12/2022,-31.68
713,8/10/2021,+819.88
714,4/8/2022,+468.47
715,10/4/2021,-366.82
716,1/3/2023,-481.66
717,7/13/2020,+639.81
718,10/5/2023,-651.65
719,5/5/2021,+972.48
720,2/6/2021,-350.15
721,9/14/2024,-230.89
722,5/4/2021,-212.94
723,6/3/2021,+907.58
724,2/12/2020,-443.99
725,9/6/2023,-234.58
726,4/12/2023,+148.85
727,6/14/2022,-832.6
728,9/3/2020,-940.3
729,1/17/2020,+600.84
730,6/13/2020,-850.03
731,11/2/2021,+134.86
732,9/10/2020,-233.4
733,3/19/2020,-633.79
734,3/8/2021,-238.59
735,10/19/2024,+300.27
736,4/6/2022,+657.59
737,8/2/2020,+525.16
738,2/19/2024,-90.35
739,7/3/2020,+504.07
740,3/8/2024,-560.28
741,2/16/2022,+613.13
742,9/7/2024,-472.37
743,4/10/2023,+100.26
744,9/11/2022,+753.61
745,6/9/2023,-161.06
746,4/15/2021,+384.5
747,11/3/2020,-368.86
748,11/15/2020,-810.48
749,4/13/2023,-7.08
750,5/15/2024,+940.07
751,11/10/2021,-398.0
752,9/18/2020,+660.02
753,5/16/2020,-701.3
754,1/8/2021,+697.39
755,1/19/2021,-449.01
756,10/11/2023,-978.96
757,7/1/2023,-735.13
758,8/1/2024,+654.69
759,7/16/2023,+654.79
760,9/19/2024,-445.75
761,9/3/2021,+88.87
762,4/18/2020,+746.13
763,5/12/2020,-574.32
764,9/3/2021,-724.65
765,10/4/2021,-389.13
766,5/19/2024,-28.58
767,11/1/2024,+133.48
768,2/12/2021,+123.23
769,11/8/2024,-339.88
770,10/9/2024,+837.71
771,5/9/2020,+835.63
772,8/2/2021,-942.31
773,3/11/2024,-795.58
774,10/12/2024,-579.28
775,10/1/2023,-30.63
776,10/18/2020,+395.13
777,3/11/2022,-433.14
778,4/4/2024,-69.02
779,5/16/2023,+54.4
780,3/1/2022,-931.29
781,11/8/2021,-227.26
782,7/6/2024,+783.44
783,7/7/2023,-956.09
784,7/19/2022,+35.16
785,2/3/2022,+236.31
786,6/6/2020,+566.35
787,1/17/2021,-501.08
788,11/13/2023,+660.48
789,7/9/2021,-281.58
790,10/13/2024,+917.93
791,11/12/2023,-879.96
792,9/14/2024,-659.23
793,6/7/2021,-404.33
794,4/13/2021,-181.09
795,1/18/2020,-890.73
796,10/1/2023,-355.21
797,1/14/2023,+538.41
798,1/15/2020,-730.19
799,1/5/2020,-641.25
800,10/5/2021,+388.0
801,4/3/2021,+633.48
802,10/11/2024,-319.27
803,3/13/2024,-128.45
804,10/12/2022,-999.94
805,1/18/2020,+101.18
806,9/2/2024,-912.9
807,10/15/2024,-858.44
808,11/17/2023,-806.46
809,4/3/2024,+533.56
810,3/14/2024,+661.91
811,8/13/2022,-992.16
812,2/6/2024,-953.15
813,10/12/2020,-121.48
814,10/11/2020,+841.0
815,1/17/2024,-332.04
816,2/7/2023,-133.92
817,8/2/2020,+638.91
818,5/9/2022,+632.41
819,8/11/2021,-407.87
820,6/16/2024,-245.0
821,5/1/2021,+145.32
822,3/7/2020,-883.4
823,11/1/2021,-33.92
824,7/14/2021,+765.52
825,7/1/2022,+33.4
826,1/2/2020,-541.2
827,2/3/2023,-71.27
828,7/11/2022,-956.55
829,4/8/2024,-241.35
830,7/12/2022,+74.01
831,6/5/2022,-517.53
832,3/18/2022,+70.15
833,7/13/2020,+719.77
834,10/6/2020,+642.76
835,10/9/2022,+816.47
836,4/16/2024,+555.24
837,4/11/2023,+0.84
838,9/5/2024,-295.67
839,5/9/2020,+489.3
840,11/6/2022,+715.11
841,6/3/2021,-199.72
842,10/6/2022,-173.29
843,6/8/2020,-381.29
844,5/4/2022,-690.67
845,11/8/2021,+991.24
846,9/16/2023,+370.09
847,11/1/2022,+836.54
848,2/12/2024,+55.14
849,8/15/2024,-427.45
850,1/12/2020,+676.39
851,4/16/2020,-460.82
852,4/14/2022,+205.38
853,5/15/2023,-634.42
854,11/17/2022,-198.03
855,4/18/2022,+697.86
856,10/14/2024,+990.48
857,5/13/2022,-962.95
858,6/4/2024,-884.68
859,6/18/2021,-285.15
860,3/10/2022,-996.45
861,2/14/2022,-666.25
862,3/12/2023,-717.52
863,7/15/2022,+604.39
864,3/4/2023,+875.87
865,2/2/2023,-905.52
866,5/11/2020,+822.84
867,6/2/2022,+276.78
868,10/6/2021,+344.55
869,7/5/2021,-49.9
870,1/11/2021,+540.61
871,3/13/2020,-414.32
872,2/19/2023,-38.87
873,9/14/2023,-935.85
874,8/6/2021,-931.45
875,4/13/2021,-743.9
876,5/3/2024,-869.2
877,9/14/2020,+416.81
878,4/4/2022,-403.21
879,9/7/2023,+845.58
880,10/13/2021,+955.98
881,7/12/2023,-295.21
882,11/17/2024,+942.39
883,5/2/2020,+317.66
884,11/2/2024,-977.84
885,9/12/2023,+928.07
886,10/9/2024,-5.68
887,3/18/2020,+988.3
888,11/19/2022,+398.05
889,2/7/2024,+142.24
890,3/2/2020,+264.11
891,9/3/2021,+943.81
892,11/10/2023,-681.33
893,4/17/2020,-37.91
894,7/10/2020,-11.46
895,3/14/2023,+123.29
896,8/13/2020,-255.48
897,7/4/2022,-687.67
898,4/18/2024,+30.72
899,9/6/2021,+566.78
900,10/17/2023,+344.98
901,11/12/2022,+587.8
902,3/11/2024,+46.88
903,5/8/2020,-4.13
904,10/11/2021,+902.46
905,5/17/2022,+951.74
906,10/12/2023,-160.26
907,1/19/2023,+668.66
908,5/3/2021,-855.23
909,6/5/2021,+147.84
910,8/7/2022,-683.05
911,5/17/2022,-911.27
912,11/18/2022,-476.14
913,7/11/2021,-960.99
914,9/9/2020,-515.6
915,5/15/2023,-504.36
916,7/11/2021,-856.57
917,4/16/2024,-648.94
918,11/19/2023,+959.4
919,2/7/2020,-11.19
920,11/19/2023,-120.48
921,8/8/2020,+961.68
922,2/13/2024,-992.02
923,4/3/2021,+685.59
924,2/11/2020,+844.01
925,8/2/2023,+177.56
926,11/3/2021,-562.37
927,4/14/2021,+546.33
928,7/14/2020,+37.8
929,11/14/2020,+921.02
930,7/1/2020,-27.97
931,10/19/2024,+469.52
932,9/1/2023,+628.46
933,8/12/2024,+588.49
934,1/18/2020,+143.08
935,6/12/2020,-530.42
936,7/9/2022,+971.17
937,10/10/2021,-330.75
938,4/17/2023,-744.32
939,1/8/2020,+322.87
940,6/7/2021,-999.34
941,10/2/2024,+540.82
942,1/18/2023,-853.0
943,1/10/2024,-368.71
944,7/11/2023,-282.2
945,6/9/2021,+465.3
946,9/19/2021,+78.76
947,10/5/2022,-742.28
948,9/7/2020,-946.58
949,3/17/2021,+140.68
950,3/13/2021,-990.28
951,8/18/2022,-507.31
952,2/10/2023,-227.63
953,3/13/2021,+10.01
954,10/5/2021,-887.11
955,9/14/2024,+601.35
956,7/4/2020,+273.38
957,4/11/2022,+717.5
958,3/8/2022,-948.14
959,2/3/2024,-659.2
960,2/19/2020,+613.24
961,3/4/2023,+639.21
962,2/18/2024,-122.41
963,2/12/2020,+11.55
964,5/17/2021,-193.17
965,1/18/2021,+514.61
966,10/16/2022,-368.91
967,8/8/2020,-950.3
968,7/18/2023,+202.57
969,1/6/2024,-548.47
970,1/14/2021,-420.94
971,4/1/2024,+664.83
972,5/13/2022,-200.09
973,8/9/2024,-899.32
974,7/11/2023,-987.22
975,5/16/2022,+183.35
976,11/12/2022,-662.83
977,2/13/2024,-974.14
978,5/8/2021,-350.05
979,2/16/2022,-756.06
980,10/7/2021,-994.49
981,10/6/2024,-909.97
982,11/6/2024,-2.11
983,1/14/2020,+819.06
984,5/19/2022,+210.63
985,5/7/2024,-656.45
986,10/14/2023,+668.16
987,8/6/2020,+837.08
988,10/4/2023,-269.49
989,7/18/2023,+858.0
990,7/1/2021,-621.32
991,1/4/2023,-437.73
992,4/13/2023,+699.06
993,10/15/2023,+663.37
994,2/12/2021,-420.11
995,6/3/2022,+239.1
996,4/7/2021,-534.82
997,2/13/2024,-693.94
